Shipment_ID,Tracking_Code,Carrier_Name,Origin_Facility,Destination_Facility,Cargo_Type,Cargo_Value_USD,Route_Distance_KM,Route_Type,Ambient_Avg_Temp_C,Ambient_Peak_Temp_C,Reefer_Set_Point_C,Reefer_Internal_Temp_C,Reefer_Max_Internal_Temp_C,Compressor_Age_Years,Compressor_Run_Hours,Compressor_Vibration_RMS,Door_Open_Events,Door_Open_Total_Mins,Insulation_Seal_Score,Thermal_Excursion_Minutes,Mean_Kinetic_Temp_C,Quality_Degradation_Score,Spoilage_Flag,Predicted_Spoilage_Risk,Risk_Category,Prescriptive_Action
SHP-2108,AB-REEFER-9108,ThermoHaul Freight,Gujarat BioPharma Park,Goa Coastal Transit Hub,Frozen Foods & Confectionery,33477.08,489,Mid Haul,27.79,31.45,-20.0,-18.77,-16.82,8.5,10.57,0.83,1,5,65.8,0,-18.03,12.78,0,0.0027,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2109,AB-REEFER-9109,ColdFleet Express,Gujarat BioPharma Park,Kolkata Eastern Terminal,Fresh Dairy & Perishables,16356.75,1273,Cross-Country,28.77,35.57,2.5,3.99,10.66,2.8,27.42,0.474,12,63,72.6,98,6.52,100.0,1,0.9601,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-2110,AB-REEFER-9110,PolarTrans Logistics,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,162120.82,486,Mid Haul,27.48,32.81,4.0,5.35,9.96,3.6,12.77,0.742,3,41,92.9,35,7.1,10.9,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2111,AB-REEFER-9111,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Fresh Dairy & Perishables,33842.83,713,Long Haul,39.66,46.93,2.5,4.63,10.95,3.1,18.34,0.785,5,49,69.8,124,7.03,99.48,1,0.9588,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-2112,AB-REEFER-9112,ThermoHaul Freight,Maharashtra Distribution Center,Kolkata Eastern Terminal,Fresh Dairy & Perishables,28562.28,219,Short Haul,31.78,35.53,2.5,4.33,10.08,5.1,4.82,0.701,5,57,77.6,100,6.52,100.0,1,0.9427,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-2113,AB-REEFER-9113,ArcticLogistics Global,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Frozen Foods & Confectionery,25276.84,640,Mid Haul,30.26,37.63,-20.0,-16.98,-10.26,4.5,9.63,0.903,8,63,91.4,139,-14.43,45.27,0,0.0608,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2114,AB-REEFER-9114,ColdFleet Express,Gujarat BioPharma Park,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,46552.44,409,Mid Haul,34.78,41.37,3.5,3.97,7.31,7.0,10.16,0.552,2,12,97.0,0,5.24,10.74,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2115,AB-REEFER-9115,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Pharma Biologics & Vaccines,171775.11,559,Mid Haul,36.1,40.64,4.0,5.27,7.26,1.3,8.91,0.444,1,5,78.5,0,6.03,7.95,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2116,AB-REEFER-9116,ColdFleet Express,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Pharma Biologics & Vaccines,101828.27,749,Long Haul,35.37,39.37,4.0,5.67,9.54,4.4,17.42,0.294,1,12,66.5,37,7.14,8.34,0,0.0013,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2117,AB-REEFER-9117,ColdFleet Express,Maharashtra Distribution Center,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,37053.1,464,Mid Haul,28.15,32.96,3.5,4.75,10.12,5.5,12.5,0.902,5,35,69.2,54,6.79,36.53,0,0.0034,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2118,AB-REEFER-9118,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Fresh Dairy & Perishables,32432.76,629,Mid Haul,33.54,41.02,2.5,4.41,8.53,1.8,11.99,0.852,2,10,65.4,67,5.98,52.2,1,0.8644,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-2119,AB-REEFER-9119,ArcticLogistics Global,Haryana Bottling Facility,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,29110.12,322,Mid Haul,38.8,42.07,3.5,5.69,7.25,3.1,6.95,0.788,1,6,70.5,0,6.28,6.01,0,0.002,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2120,AB-REEFER-9120,PolarTrans Logistics,Punjab Regional Cold Hub,Hyderabad Metro Depot,Frozen Foods & Confectionery,36270.67,791,Long Haul,32.55,35.77,-20.0,-19.44,-16.36,6.9,17.81,0.517,1,11,70.0,0,-18.27,15.55,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2121,AB-REEFER-9121,ColdFleet Express,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,28336.55,628,Mid Haul,26.34,28.96,3.5,4.06,7.44,5.6,13.23,0.281,1,8,98.1,0,5.34,2.95,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2122,AB-REEFER-9122,ThermoHaul Freight,Haryana Bottling Facility,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,254307.95,998,Long Haul,39.23,43.44,4.0,5.59,7.97,1.8,17.99,0.22,3,15,72.3,0,6.49,11.32,0,0.0015,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2123,AB-REEFER-9123,ArcticLogistics Global,Gujarat BioPharma Park,Goa Coastal Transit Hub,Frozen Foods & Confectionery,25204.77,747,Long Haul,26.27,31.19,-20.0,-18.53,-12.94,2.2,14.22,0.384,5,49,64.5,23,-16.41,14.08,0,0.0035,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2124,AB-REEFER-9124,ColdFleet Express,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,43037.56,260,Short Haul,31.85,36.17,3.5,5.66,8.7,5.6,4.12,0.723,3,30,85.5,38,6.82,19.82,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2125,AB-REEFER-9125,PolarTrans Logistics,AB InBev Brewery - Bengaluru Hub,Hyderabad Metro Depot,Fresh Dairy & Perishables,25154.01,303,Mid Haul,26.44,32.09,2.5,3.63,7.43,5.9,5.24,0.258,3,31,73.6,104,5.07,50.81,1,0.7659,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-2126,AB-REEFER-9126,PolarTrans Logistics,Gujarat BioPharma Park,Hyderabad Metro Depot,Fresh Dairy & Perishables,31805.31,776,Long Haul,34.76,40.07,2.5,3.41,9.88,7.6,19.76,0.501,16,91,95.7,103,5.87,41.94,0,0.0138,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2127,AB-REEFER-9127,ArcticLogistics Global,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Pharma Biologics & Vaccines,208271.87,271,Short Haul,40.62,45.39,4.0,5.25,13.34,1.4,5.93,0.759,8,97,71.7,159,8.32,100.0,1,0.986,Critical Risk (Immediate Action),CRITICAL: Quash for Biologics Potency & Cold-Chain Excursion Audit; Do Not Release to Cold-Room
SHP-2128,AB-REEFER-9128,ColdFleet Express,Haryana Bottling Facility,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,37180.58,563,Mid Haul,32.17,36.73,3.5,5.44,8.78,5.3,11.94,0.355,2,22,77.1,32,6.71,14.76,0,0.0023,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2129,AB-REEFER-9129,ThermoHaul Freight,Punjab Regional Cold Hub,Hyderabad Metro Depot,Fresh Dairy & Perishables,16055.03,213,Short Haul,41.4,46.17,2.5,5.0,9.08,6.8,4.83,0.272,3,29,63.6,164,6.55,45.22,0,0.1296,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2130,AB-REEFER-9130,ThermoHaul Freight,Haryana Bottling Facility,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,31871.78,985,Long Haul,31.87,36.47,3.5,4.03,7.0,3.1,18.07,0.38,2,21,95.5,0,5.16,0.0,0,0.0015,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2131,AB-REEFER-9131,ThermoHaul Freight,Haryana Bottling Facility,Kolkata Eastern Terminal,Fresh Dairy & Perishables,31554.19,1099,Cross-Country,34.1,39.07,2.5,4.37,7.82,7.0,27.03,0.547,1,9,89.5,122,5.68,43.91,0,0.0066,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2132,AB-REEFER-9132,PolarTrans Logistics,Gujarat BioPharma Park,Hyderabad Metro Depot,Frozen Foods & Confectionery,38717.4,744,Long Haul,27.2,32.49,-20.0,-19.53,-14.32,1.4,19.58,0.705,8,38,84.2,5,-17.55,9.35,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2133,AB-REEFER-9133,ArcticLogistics Global,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Fresh Dairy & Perishables,26134.26,856,Long Haul,40.91,46.3,2.5,4.34,14.93,4.6,12.39,0.289,16,168,68.0,175,8.36,100.0,1,0.9965,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-2134,AB-REEFER-9134,PolarTrans Logistics,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Frozen Foods & Confectionery,20038.13,696,Long Haul,33.71,38.25,-20.0,-19.16,-15.92,4.3,13.98,0.922,2,23,98.2,0,-17.93,9.06,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2135,AB-REEFER-9135,ThermoHaul Freight,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Pharma Biologics & Vaccines,242242.57,1044,Cross-Country,31.33,34.91,4.0,4.89,9.78,5.1,18.13,0.833,3,25,97.5,48,6.75,12.72,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2136,AB-REEFER-9136,ColdFleet Express,Haryana Bottling Facility,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,250511.11,948,Long Haul,41.94,49.23,4.0,4.82,9.33,3.6,19.69,0.561,5,59,91.8,61,6.53,44.04,0,0.0064,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2137,AB-REEFER-9137,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Hyderabad Metro Depot,Fresh Dairy & Perishables,16453.07,1110,Cross-Country,34.23,37.8,2.5,4.18,6.84,2.0,20.44,0.189,1,5,71.9,32,5.19,14.61,0,0.0027,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2138,AB-REEFER-9138,ColdFleet Express,Gujarat BioPharma Park,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,30483.42,521,Mid Haul,36.87,44.17,3.5,4.19,8.15,5.1,7.08,0.792,3,40,93.6,33,5.69,12.65,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2139,AB-REEFER-9139,ArcticLogistics Global,Maharashtra Distribution Center,Hyderabad Metro Depot,Frozen Foods & Confectionery,19000.45,882,Long Haul,27.87,32.2,-20.0,-18.4,-11.89,2.7,17.61,0.281,5,55,84.6,158,-15.93,43.82,0,0.0378,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2140,AB-REEFER-9140,ThermoHaul Freight,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,25197.8,524,Mid Haul,36.92,40.1,3.5,4.85,10.2,2.9,10.99,0.893,5,35,83.9,58,6.88,37.07,0,0.0022,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2141,AB-REEFER-9141,ThermoHaul Freight,Gujarat BioPharma Park,Hyderabad Metro Depot,Pharma Biologics & Vaccines,169488.84,1158,Cross-Country,34.74,40.12,4.0,5.11,14.92,5.7,32.69,0.386,8,111,79.5,136,8.84,98.17,1,0.9887,Critical Risk (Immediate Action),CRITICAL: Quash for Biologics Potency & Cold-Chain Excursion Audit; Do Not Release to Cold-Room
SHP-2142,AB-REEFER-9142,PolarTrans Logistics,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Frozen Foods & Confectionery,41216.68,816,Long Haul,39.77,44.94,-20.0,-17.69,-13.89,6.8,11.99,0.791,8,39,72.0,8,-16.25,11.0,0,0.0026,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2143,AB-REEFER-9143,ColdFleet Express,Haryana Bottling Facility,Kolkata Eastern Terminal,Pharma Biologics & Vaccines,212846.92,700,Long Haul,26.65,30.99,4.0,5.18,9.79,2.6,15.49,0.453,3,39,89.0,49,6.93,12.08,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2144,AB-REEFER-9144,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,44323.91,973,Long Haul,38.43,42.73,3.5,7.23,23.12,8.0,22.72,0.841,16,223,66.6,272,13.27,100.0,1,0.9927,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-2145,AB-REEFER-9145,ThermoHaul Freight,Gujarat BioPharma Park,Hyderabad Metro Depot,Frozen Foods & Confectionery,41056.8,923,Long Haul,26.11,30.68,-20.0,-18.2,-14.63,6.4,13.23,0.704,1,8,72.7,0,-16.84,7.52,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2146,AB-REEFER-9146,PolarTrans Logistics,Haryana Bottling Facility,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,35263.04,659,Long Haul,28.07,32.64,3.5,4.24,8.44,7.0,10.55,0.436,3,20,98.3,13,5.84,7.25,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2147,AB-REEFER-9147,PolarTrans Logistics,Gujarat BioPharma Park,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,39140.03,1137,Cross-Country,32.78,35.31,3.5,5.04,8.47,1.6,21.53,0.46,2,18,96.2,24,6.34,14.95,0,0.0012,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2148,AB-REEFER-9148,ColdFleet Express,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Frozen Foods & Confectionery,28264.61,523,Mid Haul,30.81,34.61,-20.0,-18.39,-14.32,6.4,11.24,0.391,3,13,70.8,0,-16.84,14.58,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2149,AB-REEFER-9149,PolarTrans Logistics,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,13010.13,846,Long Haul,29.47,34.01,2.5,4.02,6.77,3.6,23.45,0.399,1,12,88.7,23,5.06,5.19,0,0.002,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2150,AB-REEFER-9150,ColdFleet Express,Maharashtra Distribution Center,Hyderabad Metro Depot,Pharma Biologics & Vaccines,183010.07,226,Short Haul,34.49,40.43,4.0,5.87,11.51,0.8,3.47,0.384,12,63,80.5,100,8.01,43.09,0,0.0939,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2151,AB-REEFER-9151,ThermoHaul Freight,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Frozen Foods & Confectionery,22332.24,749,Long Haul,31.42,38.1,-20.0,-18.91,-14.76,6.7,15.38,0.246,3,29,90.2,0,-17.33,13.56,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2152,AB-REEFER-9152,ArcticLogistics Global,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Pharma Biologics & Vaccines,210652.36,1059,Cross-Country,40.26,47.44,4.0,6.05,10.41,5.9,23.62,0.617,2,16,66.7,97,7.71,51.24,1,0.2423,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2153,AB-REEFER-9153,ColdFleet Express,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,40803.09,670,Long Haul,38.95,42.51,3.5,5.32,7.3,1.6,9.71,0.248,2,12,72.3,0,6.07,8.55,0,0.0015,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2154,AB-REEFER-9154,ThermoHaul Freight,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,135540.51,334,Mid Haul,41.13,44.38,4.0,5.17,8.78,6.4,8.76,0.561,8,38,79.4,17,6.54,3.81,0,0.002,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2155,AB-REEFER-9155,ArcticLogistics Global,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,43895.47,938,Long Haul,35.42,41.77,3.5,5.69,8.34,8.1,15.32,0.306,2,26,83.6,32,6.7,12.7,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2156,AB-REEFER-9156,ColdFleet Express,AB InBev Brewery - Bengaluru Hub,Hyderabad Metro Depot,Pharma Biologics & Vaccines,217338.6,1235,Cross-Country,36.56,43.66,4.0,6.62,10.13,8.5,31.15,0.305,1,10,78.9,75,7.95,42.79,0,0.0381,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2157,AB-REEFER-9157,ThermoHaul Freight,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,37818.81,460,Mid Haul,29.13,32.17,3.5,5.26,9.01,7.2,7.38,0.906,2,8,62.9,206,6.68,51.7,1,0.9519,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-2158,AB-REEFER-9158,PolarTrans Logistics,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Frozen Foods & Confectionery,33996.39,580,Mid Haul,41.57,44.21,-20.0,-18.39,-14.48,3.0,11.88,0.663,1,8,81.0,0,-16.9,18.5,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2159,AB-REEFER-9159,ArcticLogistics Global,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,25507.97,630,Mid Haul,30.69,34.46,3.5,6.06,21.11,6.7,14.15,0.696,16,216,97.7,311,11.78,100.0,1,0.9613,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-2160,AB-REEFER-9160,ArcticLogistics Global,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Frozen Foods & Confectionery,33155.25,608,Mid Haul,38.41,45.26,-20.0,-19.14,-15.96,4.1,15.01,0.359,5,28,70.2,0,-17.93,8.93,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2161,AB-REEFER-9161,ColdFleet Express,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,41836.83,643,Mid Haul,39.04,43.21,3.5,5.4,8.2,7.7,13.49,0.262,1,7,80.2,76,6.46,29.28,0,0.0124,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2162,AB-REEFER-9162,ColdFleet Express,Maharashtra Distribution Center,Delhi NCR Mega Fulfillment,Frozen Foods & Confectionery,17098.33,644,Mid Haul,41.93,46.23,-20.0,-18.45,-15.21,4.3,10.51,0.335,3,12,66.7,0,-17.22,18.01,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2163,AB-REEFER-9163,ThermoHaul Freight,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,46747.05,1261,Cross-Country,27.22,32.53,3.5,4.99,7.88,3.7,18.16,0.332,1,10,80.1,5,6.09,10.97,0,0.0015,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2164,AB-REEFER-9164,ColdFleet Express,Haryana Bottling Facility,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,24870.57,268,Short Haul,32.36,39.58,3.5,5.32,7.5,7.8,4.61,0.317,1,4,76.0,0,6.15,15.76,0,0.0012,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2165,AB-REEFER-9165,ThermoHaul Freight,Haryana Bottling Facility,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,14620.8,482,Mid Haul,30.37,36.11,2.5,4.07,8.59,3.3,6.78,0.943,3,19,62.5,61,5.79,50.91,1,0.9451,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-2166,AB-REEFER-9166,PolarTrans Logistics,Haryana Bottling Facility,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,236898.64,813,Long Haul,27.99,33.74,4.0,6.3,10.21,8.2,21.25,0.647,1,11,83.9,67,7.79,43.49,0,0.013,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2167,AB-REEFER-9167,ColdFleet Express,AB InBev Brewery - Bengaluru Hub,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,39312.14,392,Mid Haul,29.62,34.42,3.5,5.97,15.92,4.9,8.01,0.342,16,122,79.0,189,9.75,100.0,1,0.9917,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-2168,AB-REEFER-9168,ColdFleet Express,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,23533.53,622,Mid Haul,36.89,42.1,3.5,5.29,10.53,5.7,12.37,0.797,3,30,88.6,52,7.28,34.17,0,0.0019,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2169,AB-REEFER-9169,PolarTrans Logistics,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,28167.08,174,Short Haul,26.11,32.97,2.5,4.02,9.43,1.0,3.05,0.337,5,37,95.2,118,6.08,38.14,0,0.0081,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2170,AB-REEFER-9170,ColdFleet Express,Punjab Regional Cold Hub,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,265799.74,410,Mid Haul,27.98,33.64,4.0,3.97,7.11,6.8,9.79,0.23,2,20,80.5,0,5.16,2.02,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2171,AB-REEFER-9171,PolarTrans Logistics,Haryana Bottling Facility,Hyderabad Metro Depot,Frozen Foods & Confectionery,31992.11,849,Long Haul,41.91,44.86,-20.0,-18.97,-15.83,7.0,16.25,0.612,3,21,74.1,0,-17.78,4.34,0,0.0019,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2172,AB-REEFER-9172,ColdFleet Express,Maharashtra Distribution Center,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,46167.54,396,Mid Haul,34.6,41.07,3.5,6.05,9.89,1.5,8.02,0.451,3,31,72.5,45,7.51,30.11,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2173,AB-REEFER-9173,ArcticLogistics Global,Haryana Bottling Facility,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,51858.42,481,Mid Haul,32.67,37.68,3.5,5.0,10.18,6.7,10.08,0.555,5,40,98.0,76,6.97,24.87,0,0.0047,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2174,AB-REEFER-9174,PolarTrans Logistics,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Fresh Dairy & Perishables,13378.02,768,Long Haul,41.3,47.04,2.5,2.77,5.12,8.2,19.55,0.651,1,9,92.0,5,3.66,12.84,0,0.0025,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2175,AB-REEFER-9175,ColdFleet Express,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,38926.31,1094,Cross-Country,31.97,36.48,3.5,4.34,7.87,7.2,21.94,0.215,3,30,79.4,0,5.68,11.03,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-2176,AB-REEFER-9176,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,40643.59,866,Long Haul,35.4,40.42,3.5,5.35,10.9,2.6,19.63,0.234,3,39,64.8,169,7.46,48.02,0,0.8711,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
